      8,406,587  GC Heap bytes
         86,277  GC Heap objects

   Object Bytes     Count  Type
            152         1  Entry<Avalonia.Controls.IResourceHost,Avalonia.Utilities.WeakEvent+Subscription<Avalonia.Controls.IResourceHost,Avalonia.Controls.ResourcesChangedEventArgs>>[]  [System.Private.CoreLib.dll]
            152         1  Avalonia.Controls.PresentationSource  [Avalonia.Controls.dll]
            152         1  Entry<System.Collections.Specialized.INotifyCollectionChanged,Avalonia.Controls.Utils.CollectionChangedEventManager+Entry>[]  [System.Private.CoreLib.dll]
            152         1  RentedList<Avalonia.Media.TextFormatting.TextRun>[]  [Avalonia.Base.dll]
            152         1  RentedList<Avalonia.Media.TextFormatting.UnshapedTextRun>[]  [Avalonia.Base.dll]
            152         1  RentedList<Avalonia.Media.TextFormatting.TextLine>[]  [Avalonia.Base.dll]
            152         1  Entry<Avalonia.Media.DashStyle,Avalonia.Utilities.WeakEvent+Subscription<Avalonia.Media.DashStyle,System.EventArgs>>[]  [System.Private.CoreLib.dll]
            144        24  Avalonia.Styling.ControlTheme  [Avalonia.Base.dll]
            144        18  Avalonia.Data.BindingChainException  [Avalonia.Base.dll]
            144        14  Avalonia.Skia.StreamGeometryImpl  [Avalonia.Skia.dll]
            144         2  Avalonia.StyledProperty<Avalonia.RelativePoint>  [Avalonia.Base.dll]
            144         2  EscaperImplementation  [System.Text.Encodings.Web.dll]
            144         1  Avalonia.AppBuilder  [Avalonia.Controls.dll]
            144         1  Avalonia.Media.MediaContext  [Avalonia.Base.dll]
            136     1,183  Avalonia.Markup.Xaml.MarkupExtensions.DynamicResourceExpression  [Avalonia.Markup.Xaml.dll]
            136       655  Avalonia.PropertyStore.EffectiveValue<Avalonia.Thickness>  [Avalonia.Base.dll]
            136       243  Avalonia.PropertyStore.EffectiveValue<Avalonia.CornerRadius>  [Avalonia.Base.dll]
            136       215  Entry<Avalonia.Controls.IClassesChangedListener>[]  [System.Private.CoreLib.dll]
            136       203  Avalonia.Styling.Style  [Avalonia.Base.dll]
            136         7  Avalonia.Reactive.AvaloniaPropertyObservable<Avalonia.Matrix,Avalonia.Matrix>  [Avalonia.Base.dll]
            136         4  Avalonia.StyledProperty<Avalonia.Controls.GridLength>  [Avalonia.Base.dll]
            136         4  Avalonia.PropertyStore.EffectiveValue<Avalonia.Rect>  [Avalonia.Base.dll]
            136         4  Avalonia.Skia.RectangleGeometryImpl  [Avalonia.Skia.dll]
            136         2  Avalonia.Media.TextFormatting.Unicode.BidiClass[]  [Avalonia.Base.dll]
            136         1  Avalonia.StyledProperty<Avalonia.Vector>  [Avalonia.Base.dll]
            136         1  Avalonia.Input.TextInput.TransformTrackingHelper  [Avalonia.Base.dll]
            136         1  Avalonia.Media.TextFormatting.Unicode.BidiPairedBracketType[]  [Avalonia.Base.dll]
            136         1  System.Text.Json.Utf8JsonWriter  [System.Text.Json.dll]
            128     1,202  Avalonia.Data.TemplateBindingExpression  [Avalonia.Base.dll]
            128       367  Avalonia.Controls.Utils.BorderRenderHelper  [Avalonia.Controls.dll]
            128       277  Avalonia.Rendering.Composition.Drawing.ServerCompositionRenderData  [Avalonia.Base.dll]
            128       172  Avalonia.Data.Core.BindingExpression  [Avalonia.Base.dll]
            128        83  Avalonia.Media.TextFormatting.ShapedTextRun  [Avalonia.Base.dll]
            128        49  Avalonia.StyledProperty<System.Double>  [Avalonia.Base.dll]
            128        16  Avalonia.StyledProperty<Avalonia.Media.IBrush>  [Avalonia.Base.dll]
            128        12  Avalonia.StyledProperty<System.Object>  [Avalonia.Base.dll]
            128        12  Avalonia.StyledProperty<Avalonia.Controls.Templates.IDataTemplate>  [Avalonia.Base.dll]
            128        11  Avalonia.AttachedProperty<System.String>  [Avalonia.Base.dll]
            128        10  Avalonia.StyledProperty<System.String>  [Avalonia.Base.dll]
            128         7  Avalonia.AttachedProperty<System.Double>  [Avalonia.Base.dll]
            128         5  Avalonia.DirectProperty<Avalonia.Controls.TextBox,System.Boolean>  [Avalonia.Base.dll]
            128         4  Avalonia.StyledProperty<Avalonia.Styling.ControlTheme>  [Avalonia.Base.dll]
            128         4  Avalonia.DirectProperty<Avalonia.Controls.ScrollViewer,Avalonia.Size>  [Avalonia.Base.dll]
            128         4  Avalonia.DirectProperty<Avalonia.Input.InputElement,System.Boolean>  [Avalonia.Base.dll]
            128         4  Avalonia.AttachedProperty<Avalonia.Input.InputElement>  [Avalonia.Base.dll]
            128         4  System.Reflection.Emit.DynamicMethod  [System.Private.CoreLib.dll]
            128         3  Avalonia.StyledProperty<Avalonia.Controls.Control>  [Avalonia.Base.dll]
            128         3  Avalonia.StyledProperty<Avalonia.Media.ITransform>  [Avalonia.Base.dll]
            128         3  Avalonia.StyledProperty<Avalonia.Media.Geometry>  [Avalonia.Base.dll]
            128         3  Avalonia.StyledProperty<System.TimeSpan>  [Avalonia.Base.dll]
            128         3  Avalonia.DirectProperty<Avalonia.Input.GestureRecognizers.ScrollGestureRecognizer,System.Boolean>  [Avalonia.Base.dll]
            128         2  Avalonia.StyledProperty<Avalonia.Styling.ThemeVariant>  [Avalonia.Base.dll]
            128         2  Avalonia.StyledProperty<Avalonia.Controls.Primitives.FlyoutBase>  [Avalonia.Base.dll]
            128         2  Avalonia.StyledProperty<Avalonia.Controls.ITemplate<Avalonia.Controls.Control>>  [Avalonia.Base.dll]
            128         2  Avalonia.AttachedProperty<System.Collections.Generic.IEnumerable<System.Object>>  [Avalonia.Base.dll]
            128         2  Avalonia.StyledProperty<System.Collections.IEnumerable>  [Avalonia.Base.dll]
            128         2  Avalonia.StyledProperty<Avalonia.Data.BindingBase>  [Avalonia.Base.dll]
            128         2  Avalonia.StyledProperty<Avalonia.Input.KeyGesture>  [Avalonia.Base.dll]
            128         2  Avalonia.AttachedProperty<Avalonia.Controls.NativeMenu>  [Avalonia.Base.dll]
            128         2  Avalonia.StyledProperty<Avalonia.Controls.NativeMenu>  [Avalonia.Base.dll]
            128         2  Avalonia.DirectProperty<Avalonia.Controls.Window,Avalonia.Thickness>  [Avalonia.Base.dll]
